2454953.5389834726	1.0009595155715942
2454953.5594177446	1.00047767162323
2454953.5798519165	1.000551462173462
2454953.6002862887	1.000631332397461
2454953.6207205607	1.0005782842636108
2454953.6411547326	1.0004305839538574
2454953.661589004	1.0004318952560425
2454953.682023376	1.000481367111206
2454953.702457548	1.0002440214157104
2454953.72289182	1.0002983808517456
2454953.743326192	1.0001240968704224
2454953.7637603637	0.9999939799308777
2454953.7841946357	0.9995971322059631
2454953.8046289072	0.9994819164276123
2454953.8250631792	0.9996718764305115
2454953.845497451	0.9996352791786194
2454953.865931723	1.0000174045562744
2454953.8863660945	0.9999253153800964
2454953.9068002664	1.000057578086853
2454953.927234538	1.0001107454299927
2454953.94766891	1.0002466440200806
2454953.9681030815	0.9999158978462219
2454953.9885373535	0.9998842477798462
2454954.008971525	0.9998095035552979
2454954.0294058966	0.9999276399612427
2454954.0498401686	1.000207543373108
2454954.07027444	1.0001789331436157
2454954.0907087117	1.0003081560134888
2454954.1111429837	1.0005738735198975
2454954.131577255	1.0006519556045532
2454954.1520114266	1.0003200769424438
2454954.1724457983	1.00038743019104
2454954.1928800703	1.0003741979599
2454954.2133142417	1.0004863739013672
2454954.2337486134	1.0001039505004883
2454954.254182885	0.9999946355819702
2454954.2746170564	0.9997515082359314
2454954.295051328	0.9994349479675293
2454954.3154856996	0.9992294311523438
2454954.335919971	0.9990754127502441
2454954.3563541425	0.9991799592971802
2454954.376788514	0.9992658495903015
2454954.3972227857	0.9994891285896301
2454954.417656957	0.9996572732925415
2454954.4380912287	0.9998983144760132
2454954.4585256004	1.000056505203247
2454954.478959772	1.0003678798675537
2454954.4993940433	1.0007286071777344
2454954.5198283144	1.0014424324035645
2454954.540262686	1.0014065504074097
2454954.5606969576	1.0012128353118896
2454954.581131129	1.0006904602050781
2454954.6015655003	1.0000592470169067
2454954.621999772	0.9999739527702332
2454954.642433943	0.9997978210449219
2454954.6628682143	0.9996333718299866
2454954.683302586	0.9993044137954712
2454954.703736757	0.9989310503005981
2454954.7241710285	0.9986188411712646
2454954.7446053997	0.9986029863357544
2454954.765039571	0.9986891150474548
2454954.785473842	0.9987218976020813
2454954.8059081137	0.9988571405410767
2454954.826342385	0.9987599849700928
2454954.846776656	0.9985893368721008
2454954.8672109274	0.9988652467727661
2454954.8876451985	0.9991927146911621
2454954.9080794696	0.9997429251670837
2454954.9285137407	0.9998425245285034
2454954.948947912	0.9997449517250061
2454954.9693822833	0.9999670386314392
2454954.9898165544	0.9999197721481323
2454955.0102507253	0.9999157786369324
2454955.0306850965	0.999834418296814
2454955.0511193676	0.9998231530189514
2454955.0715536387	0.9996396899223328
2454955.0919878096	0.9997254610061646
2454955.112422181	1.0002703666687012
2454955.132856452	1.0004889965057373
2454955.153290623	1.000726342201233
2454955.173724994	1.000920057296753
2454955.194159265	1.0006901025772095
2454955.214593436	1.0005512237548828
2454955.2350277067	1.0000568628311157
2454955.255462078	0.9997712969779968
2454955.275896249	0.9995240569114685
2454955.29633052	0.9994322657585144
2454955.3167648907	0.9993371963500977
2454955.3371990616	0.9994862079620361
2454955.3576333323	0.9995549917221069
2454955.3780676033	0.9995158314704895
2454955.398501974	0.9995043873786926
2454955.418936145	0.9995668530464172
2454955.4393704156	0.9995995163917542
2454955.4598047864	0.9997694492340088
2454955.4802389573	0.9996645450592041
2454955.500673228	0.9997861981391907
2454955.521107399	0.9998306035995483
2454955.5415417696	0.9995990991592407
2454955.5619760402	0.9998432993888855
